mature_mirna_id,target_symbol
hsa-miR-1273a,LYZ
hsa-miR-661,LYZ
hsa-miR-873-3p,LYZ
hsa-miR-4486,LYZ
hsa-miR-766-3p,LYZ
hsa-miR-372-5p,LYZ
hsa-miR-371a-5p,LYZ
hsa-miR-616-5p,LYZ
hsa-miR-373-5p,LYZ
hsa-miR-371b-5p,LYZ
hsa-miR-939-3p,LYZ
hsa-miR-6849-3p,LYZ
hsa-miR-3613-3p,LYZ
hsa-miR-508-5p,LYZ
hsa-miR-1247-3p,LYZ
hsa-miR-1273g-3p,LYZ
hsa-miR-3689d,LYZ
hsa-miR-377-5p,LYZ
hsa-miR-4252,LYZ
hsa-miR-4537,LYZ
hsa-miR-455-3p,LYZ
hsa-miR-4793-3p,LYZ
hsa-miR-5186,LYZ
hsa-miR-6086,LYZ
hsa-miR-6134,LYZ
hsa-miR-6499-3p,LYZ
hsa-miR-6516-5p,LYZ
hsa-miR-6799-5p,LYZ
hsa-miR-6851-5p,LYZ
hsa-miR-6880-5p,LYZ
hsa-miR-7847-3p,LYZ
hsa-miR-124-3p,NNMT
hsa-miR-98-5p,NNMT
hsa-miR-1304-5p,NNMT
hsa-miR-6765-5p,NNMT
hsa-miR-6086,NNMT
hsa-miR-377-5p,NNMT
hsa-miR-4433a-3p,NNMT
hsa-miR-4459,NNMT
hsa-miR-4768-3p,NNMT
hsa-miR-6500-3p,NNMT
hsa-miR-3614-5p,NNMT
hsa-miR-155-5p,PCDH9
hsa-miR-188-5p,PCDH9
hsa-miR-127-5p,PCDH9
hsa-miR-4635,PCDH9
hsa-miR-7843-3p,PCDH9
hsa-miR-4735-3p,PCDH9
hsa-miR-1264,PCDH9
hsa-miR-18b-5p,PCDH9
hsa-miR-18a-5p,PCDH9
hsa-miR-570-5p,PCDH9
hsa-miR-548ba,PCDH9
hsa-miR-548ai,PCDH9
hsa-miR-548ag,PCDH9
hsa-miR-548m,PCDH9
hsa-miR-21-5p,SOD3
hsa-miR-1285-3p,TGM2
hsa-miR-375,TGM2
hsa-miR-155-5p,TGM2
hsa-miR-34a-5p,TGM2
hsa-miR-7-5p,TGM2
hsa-miR-30a-5p,TGM2
hsa-miR-127-3p,TGM2
hsa-miR-148b-3p,NTN1
hsa-miR-1296-5p,NTN1
hsa-miR-423-3p,NTN1
hsa-miR-486-3p,NTN1
hsa-miR-6780b-5p,NTN1
hsa-miR-4271,NTN1
hsa-miR-4725-3p,NTN1
hsa-miR-7106-5p,NTN1
hsa-miR-765,NTN1
hsa-miR-2467-3p,NTN1
hsa-miR-6133,NTN1
hsa-miR-6130,NTN1
hsa-miR-6129,NTN1
hsa-miR-6127,NTN1
hsa-miR-4510,NTN1
hsa-miR-4419a,NTN1
hsa-miR-6805-5p,NTN1
hsa-miR-6783-5p,NTN1
hsa-miR-4739,NTN1
hsa-miR-4756-5p,NTN1
hsa-miR-1321,NTN1
hsa-miR-4779,NTN1
hsa-miR-6873-5p,NTN1
hsa-miR-519c-3p,NTN1
hsa-miR-519b-3p,NTN1
hsa-miR-519a-3p,NTN1
hsa-miR-4749-3p,NTN1
hsa-miR-4313,NTN1
hsa-miR-324-3p,NTN1
hsa-miR-1913,NTN1
hsa-miR-6887-3p,NTN1
hsa-miR-361-3p,NTN1
hsa-miR-6769a-3p,NTN1
hsa-miR-1-3p,HAND2
hsa-miR-25-3p,HAND2
hsa-miR-7850-5p,HAND2
hsa-miR-6515-5p,HAND2
hsa-miR-4443,HAND2
hsa-miR-7111-5p,HAND2
hsa-miR-6870-5p,HAND2
hsa-miR-5698,HAND2
hsa-miR-4723-5p,HAND2
hsa-miR-939-5p,HAND2
hsa-miR-1343-5p,HAND2
hsa-miR-3175,HAND2
hsa-miR-6797-5p,HAND2
hsa-miR-1249-5p,HAND2
hsa-miR-6081,HAND2
hsa-miR-139-3p,HAND2
hsa-miR-4468,HAND2
hsa-miR-6777-5p,HAND2
hsa-miR-6889-5p,HAND2
hsa-miR-6794-5p,HAND2
hsa-miR-4716-3p,HAND2
hsa-miR-483-5p,HAND2
hsa-miR-335-5p,CHRDL2
hsa-miR-124-3p,HSPB7
hsa-miR-98-5p,HSPB7
hsa-miR-26b-5p,HSPB7
hsa-miR-124-3p,SULT1B1
hsa-miR-26b-5p,SULT1B1
hsa-miR-3622b-5p,SULT1B1
hsa-miR-6809-5p,SULT1B1
hsa-miR-5000-3p,SULT1B1
hsa-miR-4436a,SULT1B1
hsa-miR-506-5p,SULT1B1
hsa-miR-382-3p,SULT1B1
hsa-miR-8083,SULT1B1
hsa-miR-1277-5p,SULT1B1
hsa-miR-190a-3p,SULT1B1
hsa-miR-5011-5p,SULT1B1
hsa-miR-410-3p,SULT1B1
hsa-miR-493-5p,SULT1B1
hsa-miR-5580-3p,SULT1B1
hsa-miR-6509-5p,SULT1B1
hsa-miR-331-5p,SULT1B1
hsa-miR-5681b,SULT1B1
hsa-miR-613,SULT1B1
hsa-miR-206,SULT1B1
hsa-miR-1-3p,SULT1B1
hsa-miR-3134,SULT1B1
hsa-miR-8082,SULT1B1
hsa-miR-4534,SULT1B1
hsa-miR-372-5p,SULT1B1
hsa-miR-371a-5p,SULT1B1
hsa-miR-616-5p,SULT1B1
hsa-miR-373-5p,SULT1B1
hsa-miR-371b-5p,SULT1B1
hsa-miR-4678,SULT1B1
hsa-miR-6787-3p,SULT1B1
hsa-miR-6818-3p,SULT1B1
hsa-miR-5685,SULT1B1
hsa-miR-4690-3p,SULT1B1
hsa-miR-7852-3p,SULT1B1
hsa-miR-3668,SULT1B1
hsa-miR-6771-3p,SULT1B1
hsa-miR-548as-3p,SULT1B1
hsa-miR-3611,SULT1B1
hsa-miR-3977,SULT1B1
hsa-miR-513b-5p,SULT1B1
hsa-miR-4764-5p,SULT1B1
hsa-miR-1252-5p,SULT1B1
hsa-miR-6757-5p,SULT1B1
hsa-miR-7849-3p,SULT1B1
hsa-miR-624-3p,SULT1B1
hsa-miR-302f,SULT1B1
hsa-miR-7154-5p,SULT1B1
hsa-miR-5191,SULT1B1
hsa-miR-6847-3p,SULT1B1
hsa-miR-490-5p,SULT1B1
hsa-miR-8060,SULT1B1
hsa-miR-195-3p,SULT1B1
hsa-miR-16-2-3p,SULT1B1
hsa-miR-96-3p,SULT1B1
hsa-miR-2681-3p,SULT1B1
hsa-miR-6876-5p,SULT1B1
hsa-miR-4476,SULT1B1
hsa-miR-769-3p,SULT1B1
hsa-miR-450b-3p,SULT1B1
hsa-miR-638,SULT1B1
hsa-miR-4713-3p,SULT1B1
hsa-miR-4735-5p,SULT1B1
hsa-miR-491-3p,SULT1B1
hsa-miR-7156-3p,SULT1B1
hsa-miR-514b-5p,SULT1B1
hsa-miR-513c-5p,SULT1B1
hsa-miR-3682-5p,SULT1B1
hsa-miR-641,SULT1B1
hsa-miR-3617-5p,SULT1B1
hsa-miR-3187-3p,SULT1B1
hsa-miR-653-3p,SULT1B1
hsa-miR-4529-5p,SULT1B1
hsa-miR-6754-5p,SULT1B1
hsa-miR-4441,SULT1B1
hsa-miR-4270,SULT1B1
hsa-miR-211-3p,SULT1B1
hsa-miR-4643,SULT1B1
hsa-miR-4531,SULT1B1
hsa-miR-7847-3p,SULT1B1
hsa-miR-1287-5p,SULT1B1
hsa-miR-3135b,SULT1B1
hsa-miR-539-5p,SULT1B1
hsa-miR-875-3p,SULT1B1
hsa-miR-4657,SULT1B1
hsa-miR-4491,SULT1B1
hsa-miR-1265,SULT1B1
hsa-miR-3914,SULT1B1
hsa-miR-340-5p,SULT1B1
hsa-miR-6861-5p,SULT1B1
hsa-miR-186-3p,SULT1B1
hsa-miR-885-5p,SULT1B1
hsa-miR-3159,SULT1B1
hsa-miR-3674,SULT1B1
hsa-miR-135b-3p,SULT1B1
hsa-miR-6516-3p,SULT1B1
hsa-miR-1206,SULT1B1
hsa-miR-3121-5p,SULT1B1
hsa-miR-1272,SULT1B1
hsa-miR-7845-5p,SULT1B1
hsa-miR-4802-3p,SULT1B1
hsa-miR-3662,SULT1B1
hsa-miR-4693-5p,SULT1B1
hsa-miR-143-5p,SULT1B1
hsa-miR-3944-5p,SULT1B1
hsa-miR-892a,SULT1B1
hsa-miR-4318,SULT1B1
hsa-miR-4646-3p,SULT1B1
hsa-miR-4433b-5p,SULT1B1
hsa-miR-4266,SULT1B1
hsa-miR-5703,SULT1B1
hsa-miR-4516,SULT1B1
hsa-miR-4434,SULT1B1
hsa-miR-1253,SULT1B1
hsa-miR-339-5p,SULT1B1
hsa-miR-6888-5p,SULT1B1
hsa-miR-6859-5p,SULT1B1
hsa-miR-3916,SULT1B1
hsa-miR-3125,SULT1B1
hsa-miR-670-3p,SULT1B1
hsa-miR-4752,SULT1B1
hsa-miR-6833-5p,SULT1B1
hsa-miR-644a,SULT1B1
hsa-miR-891a-3p,SULT1B1
hsa-miR-3688-5p,SULT1B1
hsa-miR-3190-3p,SULT1B1
hsa-miR-6077,SULT1B1
hsa-miR-7-5p,SULT1B1
hsa-miR-4289,SULT1B1
hsa-miR-4302,SULT1B1
hsa-miR-3163,SULT1B1
hsa-miR-215-5p,HES6
hsa-miR-192-5p,HES6
hsa-miR-320a,HES6
hsa-miR-6780a-5p,HES6
hsa-miR-6779-5p,HES6
hsa-miR-3689c,HES6
hsa-miR-3689b-3p,HES6
hsa-miR-3689a-3p,HES6
hsa-miR-30b-3p,HES6
hsa-miR-6799-5p,HES6
hsa-miR-1273h-5p,HES6
hsa-miR-6883-5p,HES6
hsa-miR-6785-5p,HES6
hsa-miR-4728-5p,HES6
hsa-miR-149-3p,HES6
hsa-miR-7106-5p,HES6
hsa-miR-6797-5p,HES6
hsa-miR-1249-5p,HES6
hsa-miR-765,HES6
hsa-miR-4683,HES6
hsa-miR-6133,HES6
hsa-miR-6130,HES6
hsa-miR-6129,HES6
hsa-miR-6127,HES6
hsa-miR-4510,HES6
hsa-miR-4419a,HES6
hsa-miR-4784,HES6
hsa-miR-3150b-3p,HES6
hsa-miR-6791-5p,HES6
hsa-miR-3192-5p,HES6
hsa-miR-4292,HES6
hsa-miR-331-3p,HES6
hsa-miR-6837-5p,HES6
hsa-miR-4685-5p,HES6
hsa-miR-7113-5p,HES6
hsa-miR-4739,HES6
hsa-miR-4756-5p,HES6
hsa-miR-1321,HES6
hsa-miR-4779,HES6
hsa-miR-6888-5p,HES6
hsa-miR-1205,HES6
hsa-miR-1909-3p,HES6
hsa-miR-508-5p,HES6
hsa-miR-520a-5p,HES6
hsa-miR-525-5p,HES6
hsa-miR-558,HES6
hsa-miR-6132,HES6
hsa-miR-6722-3p,HES6
hsa-miR-6836-5p,HES6
hsa-miR-26b-5p,ZMAT4
hsa-miR-7977,ZMAT4
hsa-miR-6131,ZMAT4
hsa-miR-1207-3p,ZMAT4
hsa-miR-6768-5p,ZMAT4
hsa-miR-2909,ZMAT4
hsa-miR-1296-5p,ZMAT4
hsa-miR-383-3p,ZMAT4
hsa-miR-4761-3p,ZMAT4
hsa-miR-7843-5p,ZMAT4
hsa-miR-6879-5p,ZMAT4
hsa-miR-6735-5p,ZMAT4
hsa-miR-4632-5p,ZMAT4
hsa-miR-8485,ZMAT4
hsa-miR-4436b-3p,ZMAT4
hsa-miR-3941,ZMAT4
hsa-miR-603,ZMAT4
hsa-miR-362-3p,ZMAT4
hsa-miR-329-3p,ZMAT4
hsa-miR-335-3p,ZMAT4
hsa-miR-133b,ZMAT4
hsa-miR-133a-3p,ZMAT4
hsa-miR-6848-3p,ZMAT4
hsa-miR-6843-3p,ZMAT4
hsa-miR-7107-3p,ZMAT4
hsa-miR-6753-3p,ZMAT4
hsa-miR-6503-5p,ZMAT4
hsa-miR-4527,ZMAT4
hsa-miR-9-5p,ZMAT4
hsa-miR-302a-5p,ZMAT4
hsa-miR-3121-5p,ZMAT4
hsa-miR-4793-5p,ZMAT4
hsa-miR-5196-3p,ZMAT4
hsa-miR-200b-5p,ZMAT4
hsa-miR-200a-5p,ZMAT4
hsa-miR-501-5p,ZMAT4
hsa-miR-513c-3p,ZMAT4
hsa-miR-513a-3p,ZMAT4
hsa-miR-3606-3p,ZMAT4
hsa-miR-335-5p,VSTM2L
hsa-miR-5010-5p,CD3E
hsa-miR-4525,CD3E
hsa-miR-6090,CD3E
hsa-miR-4430,CD3E
hsa-miR-6797-5p,CD3E
hsa-miR-3652,CD3E
hsa-miR-1249-5p,CD3E
hsa-miR-3135b,CD3E
hsa-miR-4772-5p,CD3E
hsa-miR-6133,CD3E
hsa-miR-6130,CD3E
hsa-miR-6129,CD3E
hsa-miR-6127,CD3E
hsa-miR-4510,CD3E
hsa-miR-4419a,CD3E
hsa-miR-484,CD3E
hsa-miR-3155b,CD3E
hsa-miR-3155a,CD3E
hsa-miR-4781-5p,CD3E
hsa-miR-4779,CD3E
hsa-miR-2681-5p,CLEC2D
hsa-miR-4477a,CLEC2D
hsa-miR-4682,CLEC2D
hsa-miR-6767-3p,CLEC2D
hsa-miR-205-3p,CLEC2D
hsa-miR-429,CLEC2D
hsa-miR-200c-3p,CLEC2D
hsa-miR-200b-3p,CLEC2D
hsa-miR-4455,CLEC2D
hsa-miR-6083,CLEC2D
hsa-miR-1277-5p,CLEC2D
hsa-miR-297,CLEC2D
hsa-miR-3924,CLEC2D
hsa-miR-567,CLEC2D
hsa-miR-190a-3p,CLEC2D
hsa-miR-5011-5p,CLEC2D
hsa-miR-410-3p,CLEC2D
hsa-miR-8066,CLEC2D
hsa-miR-6867-5p,CLEC2D
hsa-miR-3688-3p,CLEC2D
hsa-miR-5680,CLEC2D
hsa-miR-4662b,CLEC2D
hsa-miR-4426,CLEC2D
hsa-miR-4647,CLEC2D
hsa-miR-3646,CLEC2D
hsa-miR-6838-5p,CLEC2D
hsa-miR-424-5p,CLEC2D
hsa-miR-497-5p,CLEC2D
hsa-miR-195-5p,CLEC2D
hsa-miR-16-5p,CLEC2D
hsa-miR-15b-5p,CLEC2D
hsa-miR-15a-5p,CLEC2D
hsa-miR-5003-3p,CLEC2D
hsa-miR-587,CLEC2D
hsa-miR-6818-3p,CLEC2D
hsa-miR-5581-3p,CLEC2D
hsa-miR-4286,CLEC2D
hsa-miR-4716-5p,CLEC2D
hsa-miR-1252-3p,CLEC2D
hsa-miR-1910-3p,CLEC2D
hsa-miR-214-3p,CLEC2D
hsa-miR-3617-3p,CLEC2D
hsa-miR-3619-5p,CLEC2D
hsa-miR-3714,CLEC2D
hsa-miR-4291,CLEC2D
hsa-miR-577,CLEC2D
hsa-miR-6511a-5p,CLEC2D
hsa-miR-761,CLEC2D
hsa-miR-922,CLEC2D
hsa-miR-1206,VSTM4
hsa-miR-4284,VSTM4
hsa-miR-6778-3p,VSTM4
hsa-miR-2276-3p,VSTM4
hsa-miR-4638-5p,VSTM4
hsa-miR-1307-3p,VSTM4
hsa-miR-6741-3p,VSTM4
hsa-miR-1281,VSTM4
hsa-miR-4485-5p,VSTM4
hsa-miR-4532,VSTM4
hsa-miR-1247-3p,VSTM4
hsa-miR-6890-3p,VSTM4
hsa-miR-1321,VSTM4
hsa-miR-3126-3p,VSTM4
hsa-miR-3128,VSTM4
hsa-miR-4419a,VSTM4
hsa-miR-4510,VSTM4
hsa-miR-4524a-3p,VSTM4
hsa-miR-4720-5p,VSTM4
hsa-miR-4739,VSTM4
hsa-miR-4756-5p,VSTM4
hsa-miR-4799-3p,VSTM4
hsa-miR-5588-5p,VSTM4
hsa-miR-6127,VSTM4
hsa-miR-6129,VSTM4
hsa-miR-6130,VSTM4
hsa-miR-6133,VSTM4
hsa-miR-6758-5p,VSTM4
hsa-miR-6856-5p,VSTM4
hsa-miR-6868-5p,VSTM4
hsa-miR-6873-5p,VSTM4
hsa-miR-7106-5p,VSTM4
hsa-miR-766-5p,VSTM4
hsa-miR-1285-5p,VSTM4
hsa-miR-129-5p,VSTM4
hsa-miR-1304-3p,VSTM4
hsa-miR-153-5p,VSTM4
hsa-miR-216a-5p,VSTM4
hsa-miR-3672,VSTM4
hsa-miR-4639-3p,VSTM4
hsa-miR-6794-3p,VSTM4
hsa-miR-6864-3p,VSTM4
hsa-miR-8055,VSTM4
hsa-miR-6739-3p,SPDYE1
hsa-miR-6809-3p,SPDYE1
hsa-miR-4677-5p,SPDYE1
hsa-miR-7156-5p,SPDYE1
hsa-miR-4273,SPDYE1
hsa-miR-4753-3p,SPDYE1
hsa-miR-2117,SPDYE1
hsa-miR-570-3p,SPDYE1
hsa-miR-4635,SPDYE1
hsa-miR-603,SPDYE1
hsa-miR-545-3p,VCAN
hsa-miR-5197-3p,VCAN
hsa-miR-103a-3p,VCAN
hsa-miR-107,VCAN
hsa-miR-218-5p,VCAN
hsa-miR-578,VCAN
hsa-miR-3185,VCAN
hsa-miR-643,VCAN
hsa-miR-335-3p,VCAN
hsa-miR-4436b-5p,VCAN
hsa-miR-627-3p,VCAN
hsa-miR-6777-3p,VCAN
hsa-miR-5003-3p,VCAN
hsa-miR-23b-3p,VCAN
hsa-miR-129-5p,VCAN
hsa-miR-302c-5p,VCAN
hsa-miR-361-3p,VCAN
hsa-miR-3680-3p,VCAN
hsa-miR-450b-5p,VCAN
hsa-miR-4666b,VCAN
hsa-miR-5011-3p,VCAN
hsa-miR-507,VCAN
hsa-miR-552-5p,VCAN
hsa-miR-557,VCAN
hsa-miR-2110,MRO
hsa-miR-491-5p,MRO
hsa-miR-6780b-5p,MRO
hsa-miR-4725-3p,MRO
hsa-miR-4271,MRO
hsa-miR-5196-5p,MRO
hsa-miR-4747-5p,MRO
hsa-miR-3202,MRO
hsa-miR-3179,MRO
hsa-miR-203a-3p,MRO
hsa-miR-6783-5p,MRO
hsa-miR-3611,MRO
hsa-miR-3140-3p,MRO
hsa-miR-7706,MRO
hsa-miR-4325,MRO
hsa-miR-7703,MRO
hsa-miR-616-3p,MRO
hsa-miR-4537,MRO
hsa-miR-187-3p,MRO
hsa-miR-4317,MRO
hsa-miR-6774-3p,MRO
hsa-miR-92b-3p,MRO
hsa-miR-92a-3p,MRO
hsa-miR-367-3p,MRO
hsa-miR-363-3p,MRO
hsa-miR-32-5p,MRO
hsa-miR-25-3p,MRO
hsa-miR-6513-5p,MRO
hsa-miR-887-5p,MRO
hsa-miR-3913-5p,MRO
hsa-miR-3122,MRO
hsa-miR-450a-1-3p,MRO
hsa-miR-6780a-5p,MRO
hsa-miR-6779-5p,MRO
hsa-miR-3689c,MRO
hsa-miR-3689b-3p,MRO
hsa-miR-3689a-3p,MRO
hsa-miR-30b-3p,MRO
hsa-miR-1273h-5p,MRO
hsa-miR-6788-5p,MRO
hsa-miR-30c-2-3p,MRO
hsa-miR-30c-1-3p,MRO
hsa-miR-7977,MRO
hsa-miR-8085,MRO
hsa-miR-6731-5p,MRO
hsa-miR-6878-5p,MRO
hsa-miR-24-3p,MRO
hsa-miR-4284,MRO
hsa-miR-4786-5p,MRO
hsa-miR-383-3p,MRO
hsa-miR-4761-5p,MRO
hsa-miR-6516-5p,MRO
hsa-miR-455-3p,MRO
hsa-miR-6499-3p,MRO
hsa-miR-6086,MRO
hsa-miR-377-5p,MRO
hsa-miR-548s,MRO
hsa-miR-6864-3p,MRO
hsa-miR-3672,MRO
hsa-miR-4684-5p,MRO
hsa-miR-3926,MRO
hsa-miR-769-5p,MRO
hsa-miR-3190-5p,MRO
hsa-miR-6827-3p,MRO
hsa-miR-340-3p,MRO
hsa-miR-6849-3p,MRO
hsa-miR-6771-3p,MRO
hsa-miR-548x-3p,MRO
hsa-miR-548j-3p,MRO
hsa-miR-548aq-3p,MRO
hsa-miR-548am-3p,MRO
hsa-miR-548aj-3p,MRO
hsa-miR-548ah-3p,MRO
hsa-miR-548ae-3p,MRO
hsa-miR-548z,MRO
hsa-miR-548h-3p,MRO
hsa-miR-548d-3p,MRO
hsa-miR-548bb-3p,MRO
hsa-miR-548ac,MRO
hsa-miR-210-5p,MRO
hsa-miR-4749-3p,MRO
hsa-miR-2276-3p,MRO
hsa-miR-1248,MRO
hsa-miR-6810-3p,MRO
hsa-miR-6801-3p,MRO
hsa-miR-30e-5p,MRO
hsa-miR-30d-5p,MRO
hsa-miR-30c-5p,MRO
hsa-miR-30b-5p,MRO
hsa-miR-30a-5p,MRO
hsa-miR-4693-3p,MRO
hsa-miR-4461,MRO
hsa-miR-4279,MRO
hsa-miR-630,MRO
hsa-miR-570-5p,MRO
hsa-miR-548ba,MRO
hsa-miR-548ai,MRO
hsa-miR-548ag,MRO
hsa-miR-7109-3p,MRO
hsa-miR-1273e,MRO
hsa-miR-3689d,MRO
hsa-miR-4459,MRO
hsa-miR-6134,MRO
hsa-miR-665,MRO
hsa-miR-6840-3p,MRO
hsa-miR-6851-5p,MRO
hsa-miR-6880-5p,MRO
hsa-miR-7847-3p,MRO
hsa-miR-3157-5p,MRO
hsa-miR-4691-3p,MRO
hsa-miR-6787-3p,MRO
hsa-miR-3187-3p,CD84
hsa-miR-4435,CD84
hsa-miR-588,CD84
hsa-miR-4701-5p,CD84
hsa-miR-548s,CD84
hsa-miR-3653-5p,CD84
hsa-miR-216b-5p,CD84
hsa-miR-216a-5p,CD84
hsa-miR-6505-5p,CD84
hsa-miR-501-5p,CD84
hsa-miR-6781-3p,CD84
hsa-miR-2682-3p,CD84
hsa-miR-6877-3p,CD84
hsa-miR-7109-3p,CD84
hsa-miR-6819-3p,CD84
hsa-miR-7150,CD84
hsa-miR-4736,CD84
hsa-miR-4763-3p,CD84
hsa-miR-1207-5p,CD84
hsa-miR-4695-3p,CD84
hsa-miR-6787-3p,CD84
hsa-miR-6736-3p,CD84
hsa-miR-6749-3p,CD84
hsa-miR-6792-3p,CD84
hsa-miR-4691-5p,CD84
hsa-miR-627-3p,CD84
hsa-miR-6809-3p,CD84
hsa-miR-4753-3p,CD84
hsa-miR-340-5p,CD84
hsa-miR-130b-5p,CD84
hsa-miR-6817-3p,CD84
hsa-miR-4637,CD84
hsa-miR-7844-5p,CD84
hsa-miR-6516-5p,COL8A1
hsa-miR-4266,COL8A1
hsa-miR-455-3p,COL8A1
hsa-miR-6086,COL8A1
hsa-miR-4451,COL8A1
hsa-miR-377-5p,COL8A1
hsa-miR-98-5p,COL8A1
hsa-miR-4458,COL8A1
hsa-miR-4500,COL8A1
hsa-let-7i-5p,COL8A1
hsa-let-7g-5p,COL8A1
hsa-let-7f-5p,COL8A1
hsa-let-7e-5p,COL8A1
hsa-let-7d-5p,COL8A1
hsa-let-7c-5p,COL8A1
hsa-let-7b-5p,COL8A1
hsa-let-7a-5p,COL8A1
hsa-miR-6831-5p,COL8A1
hsa-miR-3927-3p,COL8A1
hsa-miR-4779,COL8A1
hsa-miR-4695-5p,COL8A1
hsa-miR-1277-5p,COL8A1
hsa-miR-190a-3p,COL8A1
hsa-miR-1295b-3p,COL8A1
hsa-miR-5011-5p,COL8A1
hsa-miR-4789-3p,COL8A1
hsa-miR-8485,COL8A1
hsa-miR-3186-3p,COL8A1
hsa-miR-3939,COL8A1
hsa-miR-6514-3p,COL8A1
hsa-miR-7977,COL8A1
hsa-miR-24-3p,COL8A1
hsa-miR-4284,COL8A1
hsa-miR-4743-5p,COL8A1
hsa-miR-564,COL8A1
hsa-miR-6847-3p,COL8A1
hsa-miR-6811-3p,COL8A1
hsa-miR-214-5p,COL8A1
hsa-miR-383-3p,COL8A1
hsa-miR-181a-5p,COL16A1
hsa-miR-320a,FMO1
hsa-miR-484,HCLS1
hsa-miR-30a-3p,FBLN1
hsa-miR-758-3p,TLR7
hsa-miR-586,TLR7
hsa-miR-8087,TLR7
hsa-miR-1228-3p,TLR7
hsa-miR-5089-5p,TLR7
hsa-miR-5589-5p,TLR7
hsa-miR-4731-5p,TLR7
hsa-miR-6778-3p,TLR7
hsa-miR-6506-5p,TLR7
hsa-miR-619-5p,TLR7
hsa-miR-150-5p,TLR7
hsa-miR-7107-5p,TLR7
hsa-miR-1234-3p,TLR7
hsa-miR-6747-3p,TLR7
hsa-miR-186-3p,TLR7
hsa-miR-520h,TLR7
hsa-miR-520g-3p,TLR7
hsa-miR-512-3p,TLR7
hsa-miR-520e,TLR7
hsa-miR-520d-3p,TLR7
hsa-miR-520c-3p,TLR7
hsa-miR-520b,TLR7
hsa-miR-520a-3p,TLR7
hsa-miR-373-3p,TLR7
hsa-miR-372-3p,TLR7
hsa-miR-302e,TLR7
hsa-miR-302d-3p,TLR7
hsa-miR-302c-3p,TLR7
hsa-miR-302b-3p,TLR7
hsa-miR-302a-3p,TLR7
hsa-miR-93-5p,TLR7
hsa-miR-526b-3p,TLR7
hsa-miR-519d-3p,TLR7
hsa-miR-20b-5p,TLR7
hsa-miR-20a-5p,TLR7
hsa-miR-17-5p,TLR7
hsa-miR-106b-5p,TLR7
hsa-miR-106a-5p,TLR7
hsa-miR-19a-3p,TLR7
hsa-miR-1827,LPCAT2
hsa-miR-2682-5p,LPCAT2
hsa-miR-34b-5p,LPCAT2
hsa-miR-449c-5p,LPCAT2
hsa-miR-106a-3p,PLXDC1
hsa-miR-670-5p,PLXDC1
hsa-miR-4319,PLXDC1
hsa-miR-125b-5p,PLXDC1
hsa-miR-125a-5p,PLXDC1
hsa-miR-4732-3p,PLXDC1
hsa-miR-345-3p,PLXDC1
hsa-miR-4661-3p,PLXDC1
hsa-miR-4713-5p,PLXDC1
hsa-miR-2116-3p,PLXDC1
hsa-miR-532-3p,PLXDC1
hsa-miR-150-5p,PLXDC1
hsa-miR-186-3p,PLXDC1
hsa-miR-3613-3p,PLXDC1
hsa-miR-3121-3p,PLXDC1
hsa-miR-4524a-3p,PLXDC1
hsa-miR-5739,PLXDC1
hsa-miR-5091,PLXDC1
hsa-miR-4524b-3p,PLXDC1
hsa-miR-1468-5p,PLXDC1
hsa-miR-324-5p,COL14A1
hsa-miR-210-5p,COL14A1
hsa-miR-3189-5p,COL14A1
hsa-miR-4758-3p,COL14A1
hsa-miR-5699-5p,COL14A1
hsa-miR-324-3p,COL14A1
hsa-miR-1913,COL14A1
hsa-miR-6752-3p,COL14A1
hsa-miR-7108-3p,COL14A1
hsa-miR-6810-3p,COL14A1
hsa-miR-6801-3p,COL14A1
hsa-miR-548an,COL14A1
hsa-miR-129-5p,PBOV1
hsa-miR-5010-3p,PBOV1
hsa-miR-2113,PBOV1
hsa-miR-411-5p,PBOV1
hsa-miR-4775,PBOV1
hsa-miR-4735-5p,PBOV1
hsa-miR-6832-5p,PBOV1
hsa-miR-590-3p,PBOV1
hsa-miR-6848-3p,PBOV1
hsa-miR-6843-3p,PBOV1
hsa-miR-640,PBOV1
hsa-miR-6801-5p,PBOV1
hsa-miR-6131,PBOV1
hsa-miR-3663-5p,PBOV1
hsa-miR-1224-3p,PBOV1
hsa-miR-3934-5p,PBOV1
hsa-miR-764,PBOV1
hsa-miR-125a-3p,PBOV1
hsa-miR-484,PBOV1
hsa-miR-3155b,PBOV1
hsa-miR-3155a,PBOV1
hsa-miR-1306-5p,PBOV1
hsa-miR-1827,AKNA
hsa-miR-4662a-5p,AKNA
hsa-miR-4676-5p,AKNA
hsa-miR-575,AKNA
hsa-miR-6858-3p,AKNA
hsa-miR-6863,AKNA
hsa-miR-665,AKNA
hsa-miR-6771-5p,AKNA
hsa-miR-7977,AKNA
hsa-miR-31-5p,AKNA
hsa-miR-7160-5p,AKNA
hsa-miR-6884-5p,AKNA
hsa-miR-485-5p,AKNA
hsa-miR-4649-3p,AKNA
hsa-miR-6746-5p,AKNA
hsa-miR-5690,AKNA
hsa-miR-6500-3p,AKNA
hsa-miR-3614-5p,AKNA
hsa-miR-4478,AKNA
hsa-miR-4419b,AKNA
hsa-miR-3929,AKNA
hsa-miR-3123,AKNA
hsa-miR-34b-3p,AKNA
hsa-miR-335-3p,HLA-DRB1
hsa-miR-5006-3p,HLA-DRB1
hsa-miR-4755-5p,HLA-DRB1
